customer_sk,customer_id,customer_key,customer_name,marital_status,gender,birth_date,country,customer_create_date
1314259992642,25672,AW00025672,Janelle Subram,Single,Female,,France,2026-01-14
1314259992643,26031,AW00026031,Katrina Kumar,Single,Female,,Australia,2026-01-14
1314259992644,26060,AW00026060,Kyle Edwards,Married,Male,,United States,2026-01-14
1314259992645,26266,AW00026266,Brent Gao,Married,Male,,United States,2026-01-14
1314259992646,26336,AW00026336,Noah Brown,Married,Male,,United States,2026-01-14
1314259992647,26463,AW00026463,Alexa Rogers,Single,Female,,United States,2026-01-14
1314259992648,26589,AW00026589,Julie Tang,Single,Female,,Australia,2026-01-14
1314259992649,26698,AW00026698,Brooke Rivera,Married,Female,,United States,2026-01-14
1314259992650,27098,AW00027098,Sarah Wilson,Married,Female,,United States,2026-01-14
1314259992651,27434,AW00027434,David Patterson,Single,Male,,United States,2026-01-14
1314259992652,27442,AW00027442,Janelle Raman,Married,Female,,United States,2026-01-14
1314259992653,27610,AW00027610,Jeremy Washington,Single,Male,,United States,2026-01-15
1314259992654,27947,AW00027947,Alison Andersen,Single,Female,,Germany,2026-01-25
1314259992655,28109,AW00028109,Leonard Tang,Single,Male,,Australia,2026-01-25
1314259992656,28163,AW00028163,Rachel Washington,Married,Female,,United States,2026-01-25
1314259992657,28329,AW00028329,Marcus Washington,Single,Male,,Australia,2026-01-25
1314259992658,28639,AW00028639,Jacqueline Morgan,Married,Female,,United States,2026-01-25
1314259992659,29348,AW00029348,Miguel Bryant,Married,Male,,United States,2026-01-25
1314259992660,29483,AW00029483,Navarro,,,,France,2026-01-25
1322849927168,11028,AW00011028,Jill Jimenez,Married,Female,1951-10-09,Australia,2025-10-07
1322849927169,11158,AW00011158,Jason Wright,Single,Male,1981-04-06,United States,2025-10-07
1322849927170,11248,AW00011248,Tristan Alexander,Married,Male,1966-03-22,France,2025-10-08
1322849927171,11313,AW00011313,Trevor Jenkins,Single,Male,1958-08-27,United States,2025-10-08
1322849927172,11755,AW00011755,Willie Pal,Married,Male,1973-11-12,Australia,2025-10-08
1322849927173,11831,AW00011831,Christian Ross,Married,Male,1975-05-24,United States,2025-10-08
1322849927174,12180,AW00012180,Holly Mehta,Single,Female,1942-03-17,United States,2025-10-08
1322849927175,12394,AW00012394,Erika Serrano,Single,Female,1982-03-09,United Kingdom,2025-10-08
1322849927176,12434,AW00012434,Thomas Kumar,Married,Male,1960-09-05,United States,2025-10-08
1322849927177,12717,AW00012717,Hannah Wood,Married,Female,1979-12-05,France,2025-10-12
1322849927178,12917,AW00012917,Vanessa Russell,Married,Female,1975-08-30,United States,2025-10-12
1322849927179,12976,AW00012976,Hunter Thompson,Single,Male,1972-12-18,United States,2025-10-12
1322849927180,13390,AW00013390,Julia Collins,Married,Female,1955-11-23,United States,2025-10-12
1322849927181,14222,AW00014222,Dawn Zhang,Single,Female,1983-07-24,Australia,2025-10-12
1322849927182,14643,AW00014643,Eric Simmons,Single,Male,1972-07-14,United States,2025-10-12
1322849927183,14833,AW00014833,Riley Hayes,Single,Female,1967-12-11,United Kingdom,2025-10-12
1322849927184,14887,AW00014887,Lauren Wilson,Married,Female,1959-08-31,United States,2025-10-12
1322849927185,14964,AW00014964,Damien Shen,Married,Male,1970-12-01,United Kingdom,2025-10-12
1322849927186,15355,AW00015355,Janelle Martinez,Married,Female,1961-07-17,France,2026-01-04
1322849927187,15377,AW00015377,Brianna Jackson,Single,Female,1969-01-01,Canada,2026-01-04
1322849927188,15583,AW00015583,Lindsey Xu,Single,Female,1974-03-28,Australia,2026-01-04
1322849927189,15623,AW00015623,Molly Madan,Married,Female,1978-04-10,France,2026-01-04
1322849927190,15713,AW00015713,Hannah Lee,Married,Female,1953-12-07,United Kingdom,2026-01-04
1322849927191,15967,AW00015967,Dakota Diaz,Married,Male,1960-12-13,United States,2026-01-04
1322849927192,16077,AW00016077,Stephanie Rogers,Married,Female,1982-05-28,United States,2026-01-04
1322849927193,16161,AW00016161,Jodi Deng,Married,Female,1974-02-21,Australia,2026-01-04
1322849927194,16255,AW00016255,Taylor Russell,Single,Female,1973-02-18,France,2026-01-04
1322849927195,16431,AW00016431,Jermaine Rodriguez,Single,Male,1976-08-30,France,2026-01-04
1322849927196,16515,AW00016515,Troy Sai,Married,Male,1985-08-03,Australia,2026-01-04
1322849927197,16620,AW00016620,Cameron Thompson,Married,Male,1984-05-12,Australia,2026-01-04
1322849927198,16730,AW00016730,Mariah Long,Married,Female,1943-03-31,Australia,2026-01-04
1322849927199,16856,AW00016856,Erin Rivera,Married,Female,1968-06-09,United States,2026-01-04
1322849927200,16913,AW00016913,Marcus Flores,Single,Male,1946-05-12,United States,2026-01-04
1322849927201,17215,AW00017215,Juan Bell,Single,Male,1962-04-09,Germany,2026-01-04
1322849927202,17425,AW00017425,Austin Washington,Married,Male,1967-08-25,United States,2026-01-04
1322849927203,17453,AW00017453,Hailey Reed,Single,Female,1971-07-22,United States,2026-01-04
1322849927204,17714,AW00017714,Tanya Gutierrez,Married,Female,1967-10-22,France,2026-01-04
1322849927205,17865,AW00017865,Blake Barnes,Married,Male,1966-05-03,Canada,2026-01-04
1322849927206,17896,AW00017896,Renee Gutierrez,Single,Female,1965-11-04,United Kingdom,2026-01-04
1322849927207,18065,AW00018065,Julia Brown,Single,Female,1950-10-15,Canada,2026-01-04
1322849927208,18686,AW00018686,Logan Coleman,Single,Male,1982-10-09,Canada,2026-01-04
1322849927209,18712,AW00018712,Glenn Guo,Married,Male,1972-02-07,Australia,2026-01-04
1322849927210,18719,AW00018719,Alberto Suarez,Married,Male,1970-04-19,Australia,2026-01-04
1322849927211,18762,AW00018762,Arthur Wilson,Married,Female,1983-11-19,United States,2026-01-04
1322849927212,19171,AW00019171,Melanie Torres,Married,Female,1969-02-24,United States,2026-01-05
1322849927213,19219,AW00019219,Mary Peterson,Married,Female,1962-06-05,United States,2026-01-05
1322849927214,19263,AW00019263,Nina Chande,Married,Female,1948-05-06,United Kingdom,2026-01-05
1322849927215,19311,AW00019311,Dana Rubio,Married,Female,1973-09-23,Germany,2026-01-05
1322849927216,19628,AW00019628,Holly Martinez,Single,Female,1962-05-07,Australia,2026-01-05
1322849927217,19825,AW00019825,Gilbert Ferrier,Married,Male,1970-08-13,United States,2026-01-05
1322849927218,20076,AW00020076,Beth Vazquez,Single,Female,1958-11-15,United States,2026-01-05
1322849927219,20605,AW00020605,Kevin Yang,Single,Male,1986-01-30,Australia,2026-01-05
1322849927220,20633,AW00020633,Luke Collins,Married,Male,1969-08-07,,2026-01-05
1322849927221,21068,AW00021068,Lawrence Jimenez,Single,Male,1970-07-28,United Kingdom,2026-01-05
1322849927222,21349,AW00021349,Bryan Kelly,Married,Male,1945-03-21,Canada,2026-01-05
1322849927223,21792,AW00021792,Cassidy Butler,Married,Female,1954-12-11,Canada,2026-01-05
1322849927224,22011,AW00022011,Richard Patterson,Single,Male,1986-05-13,United States,2026-01-05
1322849927225,22369,AW00022369,Louis Deng,Married,Male,,United States,2026-01-05
1322849927226,23280,AW00023280,Hannah Alexander,Married,Female,,United States,2026-01-05
1322849927227,23356,AW00023356,Grace Ward,Single,Female,,United States,2026-01-05
1322849927228,23470,AW00023470,Samuel Young,Single,Male,,United States,2026-01-05
1322849927229,23903,AW00023903,Harold Subram,Married,Male,,Germany,2026-01-05
1322849927230,23916,AW00023916,Ruben Serrano,Married,Male,,Germany,2026-01-05
1322849927231,24094,AW00024094,Julio Diaz,Single,Male,,United Kingdom,2026-01-05
1322849927232,24258,AW00024258,Hailey Edwards,Single,Female,,Canada,2026-01-05
1322849927233,24293,AW00024293,Anna Rivera,Married,Female,,United States,2026-01-05
1322849927234,24482,AW00024482,Roy Ramos,Married,Male,,Australia,2026-01-05
1322849927235,24851,AW00024851,Leslie Ortega,Married,Female,,United Kingdom,2026-01-05
1322849927236,24889,AW00024889,Kelli She,Married,Female,,Australia,2026-01-05
1322849927237,25449,AW00025449,Marvin Dominguez,Single,Male,,Germany,2026-01-05
1322849927238,25730,AW00025730,Isabelle Simmons,Single,Female,,Germany,2026-01-14
1322849927239,25749,AW00025749,Ashlee Moyer,Married,Female,,France,2026-01-14
1322849927240,25909,AW00025909,Chase James,Married,Male,,United States,2026-01-14
1322849927241,25939,AW00025939,Willie Tang,Married,Male,,Australia,2026-01-14
1322849927242,25955,AW00025955,Anna Robinson,Single,Female,,United States,2026-01-14
1322849927243,25979,AW00025979,Miguel Edwards,Single,Male,,United States,2026-01-14
1322849927244,26320,AW00026320,Brianna Diaz,Married,Female,,United States,2026-01-14
1322849927245,26342,AW00026342,Eduardo Griffin,Single,Male,,United States,2026-01-14
1322849927246,26496,AW00026496,Cassidy Griffin,Married,Female,,Canada,2026-01-14
1322849927247,26666,AW00026666,Ashlee Beck,Single,Female,,Australia,2026-01-14
1322849927248,26674,AW00026674,Ashley Jackson,Married,Female,,United States,2026-01-14
1322849927249,27041,AW00027041,Edward Smith,Single,Male,,United States,2026-01-14
1322849927250,27244,AW00027244,Arianna Kelly,Married,Female,,United States,2026-01-14
1322849927251,27338,AW00027338,Virginia Lopez,Married,Female,,Australia,2026-01-14
1322849927252,27489,AW00027489,Haley Hall,Single,Female,,Australia,2026-01-14
1322849927253,27694,AW00027694,Lee Gill,Married,Male,,Australia,2026-01-25
1322849927254,27702,AW00027702,Darryl Lu,Single,Male,,Australia,2026-01-25
1322849927255,27978,AW00027978,Barbara Luo,Single,Female,,Australia,2026-01-25
1322849927256,28071,AW00028071,Trevor Ross,Married,Male,,United States,2026-01-25
1322849927257,28107,AW00028107,Tara Simpson,Single,Female,,Australia,2026-01-25
1322849927258,28281,AW00028281,Juan Cox,Married,Male,,United States,2026-01-25
1322849927259,28376,AW00028376,Eugene Chen,Single,,,Germany,2026-01-25
1322849927260,28470,AW00028470,Tamara Tang,Married,Female,,France,2026-01-25
1322849927261,28685,AW00028685,Marshall Zhu,Married,Male,,France,2026-01-25
1322849927262,28857,AW00028857,Matthew Johnson,Single,Male,,United States,2026-01-25
1322849927263,28863,AW00028863,Allison Bell,Married,Female,,United States,2026-01-25
1322849927264,29022,AW00029022,Sydney Diaz,Single,Female,,United States,2026-01-25
1322849927265,29029,AW00029029,Marcus Bennett,Single,Male,,United States,2026-01-25
1322849927266,29388,AW00029388,Calvin Kumar,Married,Male,,France,2026-01-25
1322849927267,29450,AW00029450,Bradley Chande,Single,Male,,France,2026-01-25
1331439861760,11272,AW00011272,Lauren Martinez,Single,Female,1962-05-10,United States,2025-10-08
1331439861761,11273,AW00011273,Nathan Lal,Married,Male,1962-03-31,United States,2025-10-08
1331439861762,11552,AW00011552,Eddie Rubio,Single,Male,1972-11-23,Germany,2025-10-08
1331439861763,12011,AW00012011,Morgan Johnson,Single,Female,1940-08-16,Australia,2025-10-08
1331439861764,12313,AW00012313,Jaime Chande,Single,Male,1958-12-03,France,2025-10-08
1331439861765,12428,AW00012428,Sean Morris,Married,Male,1960-08-06,United States,2025-10-08
1331439861766,12468,AW00012468,Wayne Nath,Married,Male,1978-10-21,France,2025-10-08
1331439861767,12483,AW00012483,Amanda Perez,Single,Female,1969-10-02,France,2025-10-08
1331439861768,12709,AW00012709,Ian Rodriguez,Married,Male,1946-07-14,United States,2025-10-12
1331439861769,12834,AW00012834,Kelsey Xie,Married,Female,1975-03-10,France,2025-10-12
1331439861770,13106,AW00013106,Ebony Munoz,Married,Female,1973-07-04,Australia,2025-10-12
1331439861771,13118,AW00013118,Sydney Cook,Married,Female,1966-01-05,Australia,2025-10-12
1331439861772,13382,AW00013382,Richard Rogers,Married,Male,1960-02-01,United States,2025-10-12
1331439861773,13440,AW00013440,Sydney Miller,Single,Female,1973-02-14,Canada,2025-10-12
1331439861774,13768,AW00013768,Ross Munoz,Married,Male,1979-04-17,France,2025-10-12
1331439861775,13872,AW00013872,Alyssa Henderson,Married,Female,1974-12-23,United States,2025-10-12
1331439861776,13971,AW00013971,Bianca Zhao,Single,Female,1973-12-05,Australia,2025-10-12
1331439861777,14094,AW00014094,Amanda Russell,Single,Female,1982-11-07,United States,2025-10-12
1331439861778,14337,AW00014337,Olivia Coleman,Single,Female,1983-08-29,United States,2025-10-12
1331439861779,14704,AW00014704,Kara Andersen,Single,Female,1977-01-17,France,2025-10-12
1331439861780,14985,AW00014985,Jaclyn Zhu,Single,Female,1982-11-24,France,2025-10-12
1331439861781,15014,AW00015014,Warren Liu,Married,Male,1960-07-15,Australia,2025-10-12
1331439861782,15115,AW00015115,Christian Patterson,Single,Male,1955-12-11,France,2025-10-12
1331439861783,15218,AW00015218,Willie Johnsen,Single,Male,1971-03-06,Australia,2025-11-23
1331439861784,15308,AW00015308,Christy Lal,Married,Female,1961-10-05,United States,2025-12-24
1331439861785,15822,AW00015822,Damien Zhu,Married,Male,1944-04-17,Australia,2026-01-04
1331439861786,15869,AW00015869,Alexandra Hall,Single,Female,1977-06-20,United States,2026-01-04
1331439861787,16012,AW00016012,Grace Cooper,Single,Female,1974-01-29,Canada,2026-01-04
1331439861788,16310,AW00016310,Diana Rubio,Married,Female,1973-02-28,France,2026-01-04
1331439861789,16417,AW00016417,Noah Bryant,Single,Male,1975-08-29,United Kingdom,2026-01-04
1331439861790,16460,AW00016460,Jodi Xu,Single,Female,1982-05-17,United Kingdom,2026-01-04
1331439861791,16684,AW00016684,Joel Perez,Married,Male,1968-05-17,Australia,2026-01-04
1331439861792,16911,AW00016911,Caleb Patterson,Married,Male,1945-10-17,United States,2026-01-04
1331439861793,16962,AW00016962,Zachary Coleman,Married,Male,1975-02-22,United States,2026-01-04
1331439861794,17002,AW00017002,Dylan Martin,Single,Male,1974-12-11,United States,2026-01-04
1331439861795,17251,AW00017251,Tonya Nara,Married,Female,1982-04-09,Australia,2026-01-04
1331439861796,17358,AW00017358,Sydney Bell,Married,Female,1981-08-25,United States,2026-01-04
1331439861797,17999,AW00017999,Byron Romero,Single,Male,1968-12-22,France,2026-01-04
1331439861798,18052,AW00018052,Maria Young,Married,Female,1972-08-06,United States,2026-01-04
1331439861799,18509,AW00018509,Xavier Foster,Married,Male,1972-10-10,United States,2026-01-04
1331439861800,18564,AW00018564,John Moore,Single,Male,1978-05-03,United States,2026-01-04
1331439861801,18638,AW00018638,Alyssa Thompson,Single,Female,1979-12-07,United States,2026-01-04
1331439861802,18758,AW00018758,Devin Price,Single,Male,1984-08-29,Canada,2026-01-04
1331439861803,18804,AW00018804,Aaron Gonzales,Married,Male,1982-05-22,United States,2026-01-05
1331439861804,18822,AW00018822,Gregory Ferrier,Married,Male,1967-12-23,United States,2026-01-05
1331439861805,19482,AW00019482,Andy Ortega,Married,Male,1967-12-17,Germany,2026-01-05
1331439861806,19620,AW00019620,Andy Vazquez,Single,Male,1972-11-12,Australia,2026-01-05
1331439861807,19621,AW00019621,Mariah Barnes,Married,Female,1963-12-04,Australia,2026-01-05
1331439861808,19871,AW00019871,Bryce Rivera,Single,Male,1960-03-13,United States,2026-01-05
1331439861809,20208,AW00020208,Austin Hayes,Married,Male,1963-11-22,Canada,2026-01-05
1331439861810,20263,AW00020263,Steve Zhou,Single,Male,1968-06-14,Australia,2026-01-05
1331439861811,20324,AW00020324,Ashley Rodriguez,Married,Female,1974-09-15,United States,2026-01-05
1331439861812,20426,AW00020426,Johnathan Perez,Married,Male,1958-04-03,Australia,2026-01-05
1331439861813,20432,AW00020432,Juan Sanders,Single,Male,1980-08-19,United States,2026-01-05
1331439861814,20527,AW00020527,Sydney Harris,Married,Female,1954-09-15,,2026-01-05
1331439861815,20555,AW00020555,Kelvin Raje,Married,Male,1962-03-12,Germany,2026-01-05
1331439861816,20614,AW00020614,Gregory Shan,Single,Male,1979-01-02,Australia,2026-01-05
1331439861817,20832,AW00020832,Kelvin Tang,Single,Male,1972-05-05,United Kingdom,2026-01-05
1331439861818,21111,AW00021111,Ricardo Deng,Single,Male,1984-06-14,United Kingdom,2026-01-05
1331439861819,21299,AW00021299,Hannah Gonzales,Married,Female,1967-01-14,,2026-01-05
1331439861820,21373,AW00021373,Clayton Liu,Married,Male,1954-08-22,Australia,2026-01-05
1331439861821,21422,AW00021422,Karen Wood,Married,Female,1962-07-12,,2026-01-05
1331439861822,21662,AW00021662,Orlando Muñoz,Single,Male,1977-11-29,France,2026-01-05
1331439861823,22074,AW00022074,Richard Washington,Single,Male,,United States,2026-01-05
1331439861824,22133,AW00022133,Xavier Adams,Married,Male,,United States,2026-01-05
1331439861825,22854,AW00022854,Ebony Mehta,Single,Female,,Australia,2026-01-05
1331439861826,22899,AW00022899,Charles Carter,Married,Male,,United States,2026-01-05
1331439861827,22913,AW00022913,Valerie Lu,Single,Female,,Australia,2026-01-05
1331439861828,22972,AW00022972,Bailey James,Single,Female,,United States,2026-01-05
1331439861829,23021,AW00023021,Stefanie Mehta,Married,Female,,United States,2026-01-05
1331439861830,23186,AW00023186,Jordan Young,Married,Male,,United States,2026-01-05
1331439861831,23424,AW00023424,Adriana Subram,Married,Female,,Australia,2026-01-05
1331439861832,23646,AW00023646,Jamie Lu,Single,Female,,Australia,2026-01-05
1331439861833,23834,AW00023834,Ethan Long,Single,Male,,United States,2026-01-05
1331439861834,24096,AW00024096,Diana Vazquez,Married,Female,,France,2026-01-05
1331439861835,24297,AW00024297,Victoria Cox,Married,Female,,United States,2026-01-05
1331439861836,24494,AW00024494,Rafael Zhou,Married,Male,,Australia,2026-01-05
1331439861837,24599,AW00024599,Virginia Garcia,Married,Female,,Australia,2026-01-05
1331439861838,25670,AW00025670,Ariana Brooks,Single,Female,,France,2026-01-14
1331439861839,25734,AW00025734,Alvin Zheng,Single,Male,,Germany,2026-01-14
1331439861840,25792,AW00025792,Alyssa Gonzales,Single,Female,,Germany,2026-01-14
1331439861841,25824,AW00025824,Terry Pal,Married,Male,,Australia,2026-01-14
1331439861842,25830,AW00025830,Louis Nath,Married,Male,,Australia,2026-01-14
1331439861843,25947,AW00025947,Sam Wilson,Single,Male,,Australia,2026-01-14
1331439861844,26257,AW00026257,Hector Jimenez,Single,Male,,United States,2026-01-14
